family_id,replicate_id,N_perm,family_candidate_count,max_studentized_statistic,selection_path_not_independently_confirmed
F1_GLOBAL_PCT,67,10000,6,0.6521161206435968,true
F1_GLOBAL_PCT,68,10000,6,-0.010546626411125887,true
F1_GLOBAL_PCT,69,10000,6,0.2928510578895229,true
F1_GLOBAL_PCT,70,10000,6,1.5695440010027994,true
F1_GLOBAL_PCT,71,10000,6,0.2684888945439791,true
F1_GLOBAL_PCT,72,10000,6,0.9004072078928002,true
F1_GLOBAL_PCT,73,10000,6,1.5369070023744003,true
F1_GLOBAL_PCT,74,10000,6,1.7408793359106127,true
F1_GLOBAL_PCT,75,10000,6,0.09906966205638185,true
F1_GLOBAL_PCT,76,10000,6,1.808992985469645,true
F1_GLOBAL_PCT,77,10000,6,0.860816660247362,true
F1_GLOBAL_PCT,78,10000,6,1.2525865874982045,true
F1_GLOBAL_PCT,79,10000,6,0.8200348828184467,true
F1_GLOBAL_PCT,80,10000,6,1.380784322466034,true
F1_GLOBAL_PCT,81,10000,6,0.85315092917755,true
F1_GLOBAL_PCT,82,10000,6,0.7078849948889315,true
F1_GLOBAL_PCT,83,10000,6,0.4983836199999861,true
F1_GLOBAL_PCT,84,10000,6,0.551226252333711,true
F1_GLOBAL_PCT,85,10000,6,1.5031296547527802,true
F1_GLOBAL_PCT,86,10000,6,1.71050525969001,true
F1_GLOBAL_PCT,87,10000,6,1.577783135964958,true
F1_GLOBAL_PCT,88,10000,6,1.1310519880333174,true
F1_GLOBAL_PCT,89,10000,6,1.3352207449218436,true
F1_GLOBAL_PCT,90,10000,6,0.35149912824813073,true
F1_GLOBAL_PCT,91,10000,6,-0.0731804675730769,true
F1_GLOBAL_PCT,92,10000,6,1.5602647929975737,true
F1_GLOBAL_PCT,93,10000,6,-1.2251517388163664,true
F1_GLOBAL_PCT,94,10000,6,0.4435699213152993,true
F1_GLOBAL_PCT,95,10000,6,-0.6705356216337195,true
F1_GLOBAL_PCT,96,10000,6,0.20830822138471697,true
F1_GLOBAL_PCT,97,10000,6,2.1352472049009674,true
F1_GLOBAL_PCT,98,10000,6,1.2256566038140022,true
F1_GLOBAL_PCT,99,10000,6,0.33982023293654406,true
F1_GLOBAL_PCT,100,10000,6,-0.01599155447431726,true
F1_GLOBAL_PCT,101,10000,6,0.9412833414833667,true
F1_GLOBAL_PCT,102,10000,6,-0.5361026909522453,true
F1_GLOBAL_PCT,103,10000,6,0.30006722059977836,true
F1_GLOBAL_PCT,104,10000,6,0.0775383958526995,true
F1_GLOBAL_PCT,105,10000,6,0.4507697383966305,true
F1_GLOBAL_PCT,106,10000,6,1.0288750563202798,true
F1_GLOBAL_PCT,107,10000,6,1.0925134775053167,true
F1_GLOBAL_PCT,108,10000,6,-0.3842712763819692,true
F1_GLOBAL_PCT,109,10000,6,2.3921495127485493,true
F1_GLOBAL_PCT,110,10000,6,0.8957265115926285,true
F1_GLOBAL_PCT,111,10000,6,1.0647816842626658,true
F1_GLOBAL_PCT,112,10000,6,0.9387890439999932,true
F1_GLOBAL_PCT,113,10000,6,0.5855396626021855,true
F1_GLOBAL_PCT,114,10000,6,1.723769327359822,true
F1_GLOBAL_PCT,115,10000,6,0.658028909129893,true
F1_GLOBAL_PCT,116,10000,6,0.4863425822972041,true
F1_GLOBAL_PCT,117,10000,6,1.1909483474333682,true
F1_GLOBAL_PCT,118,10000,6,0.6263214400311008,true
F1_GLOBAL_PCT,119,10000,6,1.3499585219325292,true
F1_GLOBAL_PCT,120,10000,6,-0.07707212740941732,true
F1_GLOBAL_PCT,121,10000,6,0.19383404154168013,true
F1_GLOBAL_PCT,122,10000,6,1.6927668942311307,true
F1_GLOBAL_PCT,123,10000,6,2.0682967390516853,true
F1_GLOBAL_PCT,124,10000,6,0.9004532370678925,true
F1_GLOBAL_PCT,125,10000,6,0.5389279552031567,true
F1_GLOBAL_PCT,126,10000,6,1.229461137749703,true
F1_GLOBAL_PCT,127,10000,6,-0.684174077258575,true
F1_GLOBAL_PCT,128,10000,6,1.1549280378157252,true
F1_GLOBAL_PCT,129,10000,6,0.7517773892928217,true
F1_GLOBAL_PCT,130,10000,6,0.16366346066742887,true
F1_GLOBAL_PCT,131,10000,6,1.6131720017104414,true
F1_GLOBAL_PCT,132,10000,6,0.5634242933492081,true
F1_GLOBAL_PCT,133,10000,6,0.6048138127532544,true
F1_GLOBAL_PCT,134,10000,6,2.1445399514062045,true
F1_GLOBAL_PCT,135,10000,6,0.7557732812686954,true
F1_GLOBAL_PCT,136,10000,6,0.21719183216485344,true
F1_GLOBAL_PCT,137,10000,6,1.2074617683931421,true
F1_GLOBAL_PCT,138,10000,6,2.655214867119632,true
F1_GLOBAL_PCT,139,10000,6,1.4562553547794184,true
F1_GLOBAL_PCT,140,10000,6,-0.07716422061769024,true
F1_GLOBAL_PCT,141,10000,6,1.6420170601786979,true
F1_GLOBAL_PCT,142,10000,6,0.8914029933190504,true
F1_GLOBAL_PCT,143,10000,6,1.4929768636396956,true
F1_GLOBAL_PCT,144,10000,6,1.0773696513625366,true
F1_GLOBAL_PCT,145,10000,6,1.2482435458220575,true
F1_GLOBAL_PCT,146,10000,6,0.42157250011765945,true
F1_GLOBAL_PCT,147,10000,6,0.5473357363653315,true
F1_GLOBAL_PCT,148,10000,6,1.1325704398331342,true
F1_GLOBAL_PCT,149,10000,6,0.882714871609013,true
F1_GLOBAL_PCT,150,10000,6,-0.3725923810703825,true
F1_GLOBAL_PCT,151,10000,6,-0.15793590197851198,true
F1_GLOBAL_PCT,152,10000,6,1.4259574969143052,true
F1_GLOBAL_PCT,153,10000,6,0.1004028790489693,true
F1_GLOBAL_PCT,154,10000,6,0.8394158003800207,true
F1_GLOBAL_PCT,155,10000,6,-0.332050329548409,true
F1_GLOBAL_PCT,156,10000,6,0.6440987010150563,true
F1_GLOBAL_PCT,157,10000,6,2.611365371040566,true
F1_GLOBAL_PCT,158,10000,6,0.2914360229797368,true
F1_GLOBAL_PCT,159,10000,6,1.297659764274737,true
F1_GLOBAL_PCT,160,10000,6,0.7669212154356019,true
F1_GLOBAL_PCT,161,10000,6,-0.22499939691631718,true
F1_GLOBAL_PCT,162,10000,6,2.2291720843230154,true
F1_GLOBAL_PCT,163,10000,6,0.6757672745887725,true
F1_GLOBAL_PCT,164,10000,6,0.7762846788557447,true
F1_GLOBAL_PCT,165,10000,6,-0.2791612185776717,true
F1_GLOBAL_PCT,166,10000,6,0.48358521902989726,true
F1_GLOBAL_PCT,167,10000,6,0.32099996541119974,true
F1_GLOBAL_PCT,168,10000,6,1.6050840983250685,true
F1_GLOBAL_PCT,169,10000,6,0.6726687493168209,true
F1_GLOBAL_PCT,170,10000,6,1.1164667711572016,true
F1_GLOBAL_PCT,171,10000,6,0.5389279552031567,true
F1_GLOBAL_PCT,172,10000,6,0.3281413376249486,true
F1_GLOBAL_PCT,173,10000,6,0.2684888945439791,true
F1_GLOBAL_PCT,174,10000,6,1.5719436883091602,true
F1_GLOBAL_PCT,175,10000,6,0.48655804302740274,true
F1_GLOBAL_PCT,176,10000,6,1.2186955046478636,true
F1_GLOBAL_PCT,177,10000,6,0.6671032174600161,true
F1_GLOBAL_PCT,178,10000,6,0.10816477822478493,true
F1_GLOBAL_PCT,179,10000,6,1.3266868867657966,true
F1_GLOBAL_PCT,180,10000,6,0.3102626649570053,true
F1_GLOBAL_PCT,181,10000,6,1.2493077577591691,true
F1_GLOBAL_PCT,182,10000,6,1.304820569462593,true
F1_GLOBAL_PCT,183,10000,6,0.9471227891391556,true
F1_GLOBAL_PCT,184,10000,6,2.1980127859280616,true
F1_GLOBAL_PCT,185,10000,6,0.49164587198719695,true
F1_GLOBAL_PCT,186,10000,6,3.3034161308303,true
F1_GLOBAL_PCT,187,10000,6,1.0896624686292622,true
F1_GLOBAL_PCT,188,10000,6,1.7120904320482264,true
F1_GLOBAL_PCT,189,10000,6,-0.46459110619238186,true
F1_GLOBAL_PCT,190,10000,6,0.6467123287455585,true
F1_GLOBAL_PCT,191,10000,6,0.4332513954292549,true
F1_GLOBAL_PCT,192,10000,6,1.8228482409295745,true
F1_GLOBAL_PCT,193,10000,6,0.3359135902968876,true
F1_GLOBAL_PCT,194,10000,6,1.2380481014648306,true
F1_GLOBAL_PCT,195,10000,6,0.7567816429563817,true
F1_GLOBAL_PCT,196,10000,6,1.1541017060368166,true
F1_GLOBAL_PCT,197,10000,6,1.5847270301104635,true
F1_GLOBAL_PCT,198,10000,6,0.8995133694153935,true
F1_GLOBAL_PCT,199,10000,6,-0.11624299998044159,true
F1_GLOBAL_PCT,200,10000,6,1.7785084259436046,true
F1_GLOBAL_PCT,201,10000,6,-0.3310061799157559,true
F1_GLOBAL_PCT,202,10000,6,-0.9216153994840761,true
F1_GLOBAL_PCT,203,10000,6,0.3060498751910857,true
F1_GLOBAL_PCT,204,10000,6,0.5619918854355542,true
F1_GLOBAL_PCT,205,10000,6,1.21383102684141,true
F1_GLOBAL_PCT,206,10000,6,-0.1871398315593695,true
F1_GLOBAL_PCT,207,10000,6,0.8957265115926285,true
F1_GLOBAL_PCT,208,10000,6,2.822109495113053,true
F1_GLOBAL_PCT,209,10000,6,0.7557732812686954,true
F1_GLOBAL_PCT,210,10000,6,1.1310519880333174,true
F1_GLOBAL_PCT,211,10000,6,-0.17911866418997852,true
F1_GLOBAL_PCT,212,10000,6,-0.021941766793780775,true
F1_GLOBAL_PCT,213,10000,6,0.06557200038351337,true
F1_GLOBAL_PCT,214,10000,6,1.2515236520044777,true
F1_GLOBAL_PCT,215,10000,6,2.357022960427223,true
F1_GLOBAL_PCT,216,10000,6,1.0463933992876642,true
F1_GLOBAL_PCT,217,10000,6,0.7880701805742168,true
F1_GLOBAL_PCT,218,10000,6,1.9405677415008493,true
F1_GLOBAL_PCT,219,10000,6,0.5558797962009367,true
F1_GLOBAL_PCT,220,10000,6,0.882714871609013,true
F1_GLOBAL_PCT,221,10000,6,1.5922494899641495,true
F1_GLOBAL_PCT,222,10000,6,0.5404606192318719,true
F1_GLOBAL_PCT,223,10000,6,0.22887072747644888,true
F1_GLOBAL_PCT,224,10000,6,1.344205229733181,true
F1_GLOBAL_PCT,225,10000,6,1.4408214787891933,true
F1_GLOBAL_PCT,226,10000,6,0.5013669745560445,true
F1_GLOBAL_PCT,227,10000,6,0.7180804392461584,true
F1_GLOBAL_PCT,228,10000,6,0.9259313899347629,true
F1_GLOBAL_PCT,229,10000,6,1.1281456664687883,true
F1_GLOBAL_PCT,230,10000,6,1.8345609585014049,true
F1_GLOBAL_PCT,231,10000,6,0.22639534963051483,true
F1_GLOBAL_PCT,232,10000,6,0.5389279552031567,true
F1_GLOBAL_PCT,233,10000,6,0.13179073384982995,true
F1_GLOBAL_PCT,234,10000,6,0.8404257715329043,true
F1_GLOBAL_PCT,235,10000,6,1.4259574969143052,true
F1_GLOBAL_PCT,236,10000,6,0.669648216453966,true
F1_GLOBAL_PCT,237,10000,6,0.0945634313931716,true
F1_GLOBAL_PCT,238,10000,6,0.6365865048856361,true
F1_GLOBAL_PCT,239,10000,6,-0.056773331903232575,true
F1_GLOBAL_PCT,240,10000,6,-0.13317502718280774,true
F1_GLOBAL_PCT,241,10000,6,0.5792375868241101,true
F1_GLOBAL_PCT,242,10000,6,-0.7908453256237044,true
F1_GLOBAL_PCT,243,10000,6,0.6059305513166432,true
F1_GLOBAL_PCT,244,10000,6,1.7880032515735529,true
F1_GLOBAL_PCT,245,10000,6,1.5337159878244646,true
F1_GLOBAL_PCT,246,10000,6,0.9004532370678925,true
F1_GLOBAL_PCT,247,10000,6,1.9938210879804281,true
F1_GLOBAL_PCT,248,10000,6,1.1055073248208538,true
F1_GLOBAL_PCT,249,10000,6,0.882714871609013,true
F1_GLOBAL_PCT,250,10000,6,-0.01599155447431726,true
F1_GLOBAL_PCT,251,10000,6,0.8199246069353241,true
F1_GLOBAL_PCT,252,10000,6,0.17047625091849802,true
F1_GLOBAL_PCT,253,10000,6,-0.056773331903232575,true
F1_GLOBAL_PCT,254,10000,6,0.22869911009917462,true
F1_GLOBAL_PCT,255,10000,6,0.9654939104171144,true
F1_GLOBAL_PCT,256,10000,6,0.5851953017222734,true
F1_GLOBAL_PCT,257,10000,6,0.6440987010150563,true
F1_GLOBAL_PCT,258,10000,6,-0.20985557077353698,true
F1_GLOBAL_PCT,259,10000,6,-0.7298840867853863,true
F1_GLOBAL_PCT,260,10000,6,1.2729589117043447,true
F1_GLOBAL_PCT,261,10000,6,0.7214897370072669,true
F1_GLOBAL_PCT,262,10000,6,0.056007129649017155,true
F1_GLOBAL_PCT,263,10000,6,-0.21313369789701012,true
F1_GLOBAL_PCT,264,10000,6,0.8577841722922661,true
F1_GLOBAL_PCT,265,10000,6,1.7987975411124142,true
F1_GLOBAL_PCT,266,10000,6,0.24908999881363228,true
F1_GLOBAL_PCT,267,10000,6,1.095311880463627,true
F1_GLOBAL_PCT,268,10000,6,1.0749209917491693,true
F1_GLOBAL_PCT,269,10000,6,0.42151736967818076,true
F1_GLOBAL_PCT,270,10000,6,2.3645948734986098,true
F1_GLOBAL_PCT,271,10000,6,0.629074308756216,true
F1_GLOBAL_PCT,272,10000,6,1.2332557242730857,true
F1_GLOBAL_PCT,273,10000,6,0.05537655602628645,true
F1_GLOBAL_PCT,274,10000,6,1.3266868867657966,true
F1_GLOBAL_PCT,275,10000,6,-0.5419363630884197,true
F1_GLOBAL_PCT,276,10000,6,1.9721200951853062,true
F1_GLOBAL_PCT,277,10000,6,-0.9559623819240529,true
F1_GLOBAL_PCT,278,10000,6,2.295258814831981,true
F1_GLOBAL_PCT,279,10000,6,0.9300171794993554,true
F1_GLOBAL_PCT,280,10000,6,1.1074008340881418,true
F1_GLOBAL_PCT,281,10000,6,-0.36675293341458476,true
F1_GLOBAL_PCT,282,10000,6,0.6107266012395506,true
F1_GLOBAL_PCT,283,10000,6,0.9259313899347629,true
F1_GLOBAL_PCT,284,10000,6,-0.2850006662334606,true
F1_GLOBAL_PCT,285,10000,6,0.8200348828184467,true
F1_GLOBAL_PCT,286,10000,6,1.2799713055194413,true
F1_GLOBAL_PCT,287,10000,6,1.9925109838997639,true
F1_GLOBAL_PCT,288,10000,6,1.4493152875374784,true
F1_GLOBAL_PCT,289,10000,6,0.2500465035756905,true
F1_GLOBAL_PCT,290,10000,6,0.4631943303154396,true
F1_GLOBAL_PCT,291,10000,6,0.31646244231336196,true
F1_GLOBAL_PCT,292,10000,6,1.7172339862545836,true
F1_GLOBAL_PCT,293,10000,6,0.7018659875957919,true
F1_GLOBAL_PCT,294,10000,6,0.6994184285339393,true
F1_GLOBAL_PCT,295,10000,6,0.600339127865048,true
F1_GLOBAL_PCT,296,10000,6,1.57449776525338,true
F1_GLOBAL_PCT,297,10000,6,1.7376248749690413,true
F1_GLOBAL_PCT,298,10000,6,1.1428775650059009,true
F1_GLOBAL_PCT,299,10000,6,-0.16976147895110424,true
F1_GLOBAL_PCT,300,10000,6,2.1454426492581944,true
F1_GLOBAL_PCT,301,10000,6,0.21749162617663675,true
F1_GLOBAL_PCT,302,10000,6,0.693505640047652,true
F1_GLOBAL_PCT,303,10000,6,-0.6175227715508163,true
F1_GLOBAL_PCT,304,10000,6,-0.19471174463076243,true
F1_GLOBAL_PCT,305,10000,6,0.6757672745887725,true
F1_GLOBAL_PCT,306,10000,6,1.4105338265036387,true
F1_GLOBAL_PCT,307,10000,6,0.0349856673118288,true
F1_GLOBAL_PCT,308,10000,6,0.45299888595820886,true
F1_GLOBAL_PCT,309,10000,6,1.0068834298211695,true
F1_GLOBAL_PCT,310,10000,6,1.6513773748270844,true
F1_GLOBAL_PCT,311,10000,6,0.345659680592333,true
F1_GLOBAL_PCT,312,10000,6,1.98654447187057,true
F1_GLOBAL_PCT,313,10000,6,0.5850770344799078,true
F1_GLOBAL_PCT,314,10000,6,1.5369070023744003,true
F1_GLOBAL_PCT,315,10000,6,0.4337572093912515,true
F1_GLOBAL_PCT,316,10000,6,0.799643994103989,true
F1_GLOBAL_PCT,317,10000,6,0.26948088752808996,true
F1_GLOBAL_PCT,318,10000,6,1.6536959554902844,true
F1_GLOBAL_PCT,319,10000,6,0.6551504063494364,true
F1_GLOBAL_PCT,320,10000,6,1.5602647929975737,true
F1_GLOBAL_PCT,321,10000,6,0.0656595990495945,true
F1_GLOBAL_PCT,322,10000,6,-0.3412323450535945,true
F1_GLOBAL_PCT,323,10000,6,1.0443346586774809,true
F1_GLOBAL_PCT,324,10000,6,0.18519472687111121,true
F1_GLOBAL_PCT,325,10000,6,2.634830675311779,true
F1_GLOBAL_PCT,326,10000,6,0.49433234486560923,true
F1_GLOBAL_PCT,327,10000,6,0.6757672745887725,true
F1_GLOBAL_PCT,328,10000,6,1.509470451156057,true
F1_GLOBAL_PCT,329,10000,6,0.8123526938639312,true
F1_GLOBAL_PCT,330,10000,6,1.8497747628985604,true
F1_GLOBAL_PCT,331,10000,6,0.15733099959857474,true
F1_GLOBAL_PCT,332,10000,6,1.2390951719288834,true
F1_GLOBAL_PCT,333,10000,6,0.03447586344533481,true
F1_GLOBAL_PCT,334,10000,6,1.3557379505124374,true
F1_GLOBAL_PCT,335,10000,6,1.7223308366625936,true
F1_GLOBAL_PCT,336,10000,6,0.3436108558381923,true
F1_GLOBAL_PCT,337,10000,6,1.3675630203563542,true
F1_GLOBAL_PCT,338,10000,6,1.1398245617803748,true
F1_GLOBAL_PCT,339,10000,6,0.7486667723178468,true
F1_GLOBAL_PCT,340,10000,6,0.16366346066742887,true
F1_GLOBAL_PCT,341,10000,6,2.004586721082267,true
F1_GLOBAL_PCT,342,10000,6,0.5689767397208432,true
F1_GLOBAL_PCT,343,10000,6,0.6891718777915887,true
F1_GLOBAL_PCT,344,10000,6,-0.14853233111829012,true
F1_GLOBAL_PCT,345,10000,6,-0.944336770655454,true
F1_GLOBAL_PCT,346,10000,6,-0.04559292073895643,true
F1_GLOBAL_PCT,347,10000,6,1.7891294800730757,true
F1_GLOBAL_PCT,348,10000,6,0.22303127982065116,true
F1_GLOBAL_PCT,349,10000,6,-0.2912685521194937,true
F1_GLOBAL_PCT,350,10000,6,-0.3537219191299234,true
F1_GLOBAL_PCT,351,10000,6,0.6158200509447581,true
F1_GLOBAL_PCT,352,10000,6,-0.1506933701501921,true
F1_GLOBAL_PCT,353,10000,6,0.24908999881363228,true
F1_GLOBAL_PCT,354,10000,6,1.723769327359822,true
F1_GLOBAL_PCT,355,10000,6,0.0775383958526995,true
F1_GLOBAL_PCT,356,10000,6,0.9896597229684527,true
F1_GLOBAL_PCT,357,10000,6,2.0162868722147334,true
F1_GLOBAL_PCT,358,10000,6,0.49748531964298587,true
F1_GLOBAL_PCT,359,10000,6,0.7282758836033891,true
F1_GLOBAL_PCT,360,10000,6,0.5915133281091037,true
F1_GLOBAL_PCT,361,10000,6,0.5549076494367187,true
F1_GLOBAL_PCT,362,10000,6,1.523025648157382,true
F1_GLOBAL_PCT,363,10000,6,1.229461137749703,true
F1_GLOBAL_PCT,364,10000,6,1.0600985261977993,true
F1_GLOBAL_PCT,365,10000,6,0.8812075489618196,true
F1_GLOBAL_PCT,366,10000,6,0.8828888649254246,true
F1_GLOBAL_PCT,367,10000,6,0.08288453608158493,true
F1_GLOBAL_PCT,368,10000,6,1.7223308366625936,true
F1_GLOBAL_PCT,369,10000,6,0.4392557351370603,true
F1_GLOBAL_PCT,370,10000,6,0.4713181900383637,true
F1_GLOBAL_PCT,371,10000,6,0.5473357363653315,true
F1_GLOBAL_PCT,372,10000,6,0.3923752618386884,true
F1_GLOBAL_PCT,373,10000,6,0.056007129649017155,true
F1_GLOBAL_PCT,374,10000,6,-0.34751118806859493,true
F1_GLOBAL_PCT,375,10000,6,2.074136186707483,true
F1_GLOBAL_PCT,376,10000,6,-0.24996398029870065,true
F1_GLOBAL_PCT,377,10000,6,1.4779524713808554,true
F1_GLOBAL_PCT,378,10000,6,1.0925134775053167,true
F1_GLOBAL_PCT,379,10000,6,2.6683769944694427,true
F1_GLOBAL_PCT,380,10000,6,0.21749162617663675,true
F1_GLOBAL_PCT,381,10000,6,1.5133250991100071,true
F1_GLOBAL_PCT,382,10000,6,0.6772986618172431,true
F1_GLOBAL_PCT,383,10000,6,0.8729279984350407,true
F1_GLOBAL_PCT,384,10000,6,1.2380481014648306,true
F1_GLOBAL_PCT,385,10000,6,0.6516108971444765,true
F1_GLOBAL_PCT,386,10000,6,1.8814344140662638,true
F1_GLOBAL_PCT,387,10000,6,1.625474987039526,true
F1_GLOBAL_PCT,388,10000,6,1.2799713055194413,true
F1_GLOBAL_PCT,389,10000,6,0.7943426236034883,true
F1_GLOBAL_PCT,390,10000,6,1.4559653049319736,true
F1_GLOBAL_PCT,391,10000,6,1.2966100656495116,true
F1_GLOBAL_PCT,392,10000,6,1.9619246508280754,true
F1_GLOBAL_PCT,393,10000,6,1.1547031419784841,true
F1_GLOBAL_PCT,394,10000,6,0.4938547784266243,true
F1_GLOBAL_PCT,395,10000,6,0.6284649666984301,true
F1_GLOBAL_PCT,396,10000,6,1.630119305573909,true
F1_GLOBAL_PCT,397,10000,6,0.993838370385511,true
F1_GLOBAL_PCT,398,10000,6,-0.3412323450535945,true
F1_GLOBAL_PCT,399,10000,6,1.686647653182899,true
F1_GLOBAL_PCT,400,10000,6,1.5089686964316902,true
F1_GLOBAL_PCT,401,10000,6,0.9713628683630978,true
F1_GLOBAL_PCT,402,10000,6,2.1904408728566747,true
F1_GLOBAL_PCT,403,10000,6,1.6011409265881313,true
F1_GLOBAL_PCT,404,10000,6,0.09040121444578364,true
F1_GLOBAL_PCT,405,10000,6,0.2855232344934407,true
F1_GLOBAL_PCT,406,10000,6,2.6959966445485475,true
F1_GLOBAL_PCT,407,10000,6,-0.24543059720253566,true
F1_GLOBAL_PCT,408,10000,6,-1.0865132119833423,true
F1_GLOBAL_PCT,409,10000,6,0.3586352480970383,true
F1_GLOBAL_PCT,410,10000,6,0.9410752160775431,true
F1_GLOBAL_PCT,411,10000,6,2.9814690865509546,true
F1_GLOBAL_PCT,412,10000,6,1.5241125225744703,true
F1_GLOBAL_PCT,413,10000,6,0.3661474442264585,true
F1_GLOBAL_PCT,414,10000,6,0.28142575637859324,true
F1_GLOBAL_PCT,415,10000,6,-0.21990044161889383,true
F1_GLOBAL_PCT,416,10000,6,0.6901870922842053,true
F1_GLOBAL_PCT,417,10000,6,0.36123988674315133,true
F1_GLOBAL_PCT,418,10000,6,2.266733064970122,true
F1_GLOBAL_PCT,419,10000,6,1.4181057395750258,true
F1_GLOBAL_PCT,420,10000,6,2.0534469918949907,true
F1_GLOBAL_PCT,421,10000,6,-0.051505709225243695,true
F1_GLOBAL_PCT,422,10000,6,-1.038941386436139,true
F1_GLOBAL_PCT,423,10000,6,0.8199246069353241,true
F1_GLOBAL_PCT,424,10000,6,0.031273329582857806,true
F1_GLOBAL_PCT,425,10000,6,0.3466792233987308,true
F1_GLOBAL_PCT,426,10000,6,0.2931046516901886,true
F1_GLOBAL_PCT,427,10000,6,1.447903686863169,true
F1_GLOBAL_PCT,428,10000,6,0.3918262198148359,true
F1_GLOBAL_PCT,429,10000,6,0.03447586344533481,true
F1_GLOBAL_PCT,430,10000,6,0.01294459724165247,true
F1_GLOBAL_PCT,431,10000,6,1.800039692147287,true
F1_GLOBAL_PCT,432,10000,6,0.47586682062082486,true
F1_GLOBAL_PCT,433,10000,6,1.7785084259436046,true
F1_GLOBAL_PCT,434,10000,6,1.7120904320482264,true
